REF_DATE,GEO,DGUID,Type of fuel,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2001-05,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,81.3,,,,1
2001-06,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,81.8,,,,1
2001-07,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,72.4,,,,1
2001-08,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,73.6,,,,1
2001-09,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,82.3,,,,1
2001-10,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,68.3,,,,1
2001-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,61.8,,,,1
2001-12,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,58.3,,,,1
2002-01,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,63.7,,,,1
2002-02,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,60.4,,,,1
2002-03,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,67.7,,,,1
2002-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,71.9,,,,1
2002-05,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,71.9,,,,1
2002-06,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,73.8,,,,1
2002-07,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,73.2,,,,1
2002-08,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,74.7,,,,1
2002-09,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,74.2,,,,1
2002-10,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,75.5,,,,1
2002-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,74.2,,,,1
2002-12,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,70.3,,,,1
2003-01,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,75.5,,,,1
2003-02,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,82.1,,,,1
2003-03,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,81.5,,,,1
2003-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,75.8,,,,1
2003-05,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,72.5,,,,1
2003-06,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,76.0,,,,1
2003-07,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,75.0,,,,1
2003-08,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,80.3,,,,1
2003-09,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,82.3,,,,1
2003-10,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,76.7,,,,1
2003-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,73.3,,,,1
2003-12,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,71.7,,,,1
2004-01,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,74.4,,,,1
2004-02,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,68.0,,,,1
2004-03,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,80.1,,,,1
2004-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,77.0,,,,1
2004-05,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,93.4,,,,1
2004-06,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,92.1,,,,1
2004-07,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,86.9,,,,1
2004-08,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,84.3,,,,1
2004-09,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,82.3,,,,1
2004-10,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,88.1,,,,1
2004-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,84.9,,,,1
2004-12,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,82.5,,,,1
2005-01,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,80.7,,,,1
2005-02,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,88.4,,,,1
2005-03,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,90.9,,,,1
2005-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,92.7,,,,1
2005-05,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,90.1,,,,1
2005-06,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,91.5,,,,1
2005-07,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,94.6,,,,1
2005-08,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,102.4,,,,1
2005-09,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,115.6,,,,1
2005-10,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,106.5,,,,1
2005-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,89.1,,,,1
2005-12,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,86.0,,,,1
2006-01,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,91.6,,,,1
2006-02,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,85.9,,,,1
2006-03,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,95.1,,,,1
2006-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,100.5,,,,1
2006-05,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,101.1,,,,1
2006-06,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,105.5,,,,1
2006-07,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,113.8,,,,1
2006-08,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,115.4,,,,1
2006-09,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,98.8,,,,1
2006-10,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,91.9,,,,1
2006-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,91.8,,,,1
2006-12,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,90.8,,,,1
2007-01,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,95.5,,,,1
2007-02,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,92.8,,,,1
2007-03,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,103.1,,,,1
2007-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,108.0,,,,1
2007-05,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,111.8,,,,1
2007-06,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,113.6,,,,1
2007-07,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,114.2,,,,1
2007-08,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,109.8,,,,1
2007-09,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,111.9,,,,1
2007-10,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,102.2,,,,1
2007-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,104.6,,,,1
2007-12,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,107.3,,,,1
2008-01,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,105.4,,,,1
2008-02,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,106.8,,,,1
2008-03,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,113.1,,,,1
2008-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,119.4,,,,1
2008-05,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,130.6,,,,1
2008-06,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,137.5,,,,1
2008-07,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,140.3,,,,1
2008-08,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,131.8,,,,1
2008-09,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,136.1,,,,1
2008-10,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,118.8,,,,1
2008-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,96.1,,,,1
2008-12,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,86.8,,,,1
2009-01,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,84.2,,,,1
2009-02,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,89.2,,,,1
2009-03,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,87.1,,,,1
2009-04,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,88.2,,,,1
2009-05,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,98.2,,,,1
2009-06,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,107.4,,,,1
2009-07,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,106.8,,,,1
2009-08,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,106.2,,,,1
2009-09,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,104.7,,,,1
2009-10,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,98.9,,,,1
2009-11,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,101.0,,,,1
2009-12,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,96.7,,,,1
2010-01,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,102.7,,,,1
2010-02,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,102.7,,,,1
2010-03,"Thunder Bay, Ontario",2011S0503595,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735099,10.2,100.3,,,,1
